CaseID,ActivityID,CompleteTimestamp,Duration,CumDuration,TimeSinceMidnight,WeekDay
973.0,8.0,2010-09-16 21:57:16,1723959.0,3881785.0,79036.0,3.0
973.0,6.0,2010-09-16 21:57:32,16.0,3881801.0,79052.0,3.0
974.0,1.0,2011-01-06 01:37:24,0.0,0.0,5844.0,3.0
974.0,1.0,2011-01-18 01:17:14,1035590.0,1035590.0,4634.0,1.0
974.0,8.0,2011-01-18 01:17:19,5.0,1035595.0,4639.0,1.0
974.0,6.0,2011-01-28 19:34:14,929815.0,1965410.0,70454.0,4.0
975.0,1.0,2012-03-05 19:14:32,0.0,0.0,69272.0,0.0
975.0,8.0,2012-03-05 22:29:12,11680.0,11680.0,80952.0,0.0
975.0,6.0,2012-03-06 01:52:14,12182.0,23862.0,6734.0,1.0
975.0,6.0,2012-03-06 01:52:15,1.0,23863.0,6735.0,1.0
976.0,1.0,2012-01-12 00:45:36,0.0,0.0,2736.0,3.0
976.0,8.0,2012-01-12 23:17:06,81090.0,81090.0,83826.0,3.0
976.0,6.0,2012-01-13 17:25:55,65329.0,146419.0,62755.0,4.0
977.0,1.0,2010-09-24 22:36:43,0.0,0.0,81403.0,4.0
977.0,8.0,2010-09-24 22:36:57,14.0,14.0,81417.0,4.0
977.0,9.0,2010-09-24 22:59:26,1349.0,1363.0,82766.0,4.0
977.0,8.0,2010-10-20 22:53:10,2246024.0,2247387.0,82390.0,2.0
977.0,6.0,2010-10-22 19:02:38,158968.0,2406355.0,68558.0,4.0
978.0,1.0,2011-10-05 23:20:09,0.0,0.0,84009.0,2.0
978.0,1.0,2011-10-05 23:23:42,213.0,213.0,84222.0,2.0
978.0,8.0,2011-10-05 23:24:50,68.0,281.0,84290.0,2.0
978.0,6.0,2011-10-06 16:10:06,60316.0,60597.0,58206.0,3.0
981.0,1.0,2012-07-10 18:42:30,0.0,0.0,67350.0,1.0
981.0,8.0,2012-07-10 18:42:39,9.0,9.0,67359.0,1.0
981.0,6.0,2012-07-12 16:25:33,164574.0,164583.0,59133.0,3.0
981.0,6.0,2012-07-12 16:25:34,1.0,164584.0,59134.0,3.0
982.0,1.0,2011-11-11 19:56:00,0.0,0.0,71760.0,4.0
982.0,8.0,2011-11-11 20:16:00,1200.0,1200.0,72960.0,4.0
982.0,6.0,2011-11-11 20:34:23,1103.0,2303.0,74063.0,4.0
983.0,1.0,2012-03-08 20:10:56,0.0,0.0,72656.0,3.0
983.0,6.0,2012-03-08 20:11:48,52.0,52.0,72708.0,3.0
985.0,1.0,2010-08-25 15:23:31,0.0,0.0,55411.0,2.0
985.0,8.0,2010-08-25 18:54:48,12677.0,12677.0,68088.0,2.0
985.0,6.0,2010-08-25 18:56:21,93.0,12770.0,68181.0,2.0
987.0,1.0,2010-04-19 20:49:41,0.0,0.0,74981.0,0.0
987.0,8.0,2010-04-21 17:03:49,159248.0,159248.0,61429.0,2.0
987.0,6.0,2010-04-21 20:29:17,12328.0,171576.0,73757.0,2.0
987.0,8.0,2010-04-21 22:21:45,6748.0,178324.0,80505.0,2.0
987.0,6.0,2010-04-22 16:03:28,63703.0,242027.0,57808.0,3.0
990.0,1.0,2012-06-18 18:46:34,0.0,0.0,67594.0,0.0
990.0,8.0,2012-06-19 15:27:20,74446.0,74446.0,55640.0,1.0
990.0,6.0,2012-06-20 16:09:59,88959.0,163405.0,58199.0,2.0
991.0,1.0,2011-05-13 20:28:23,0.0,0.0,73703.0,4.0
991.0,8.0,2011-05-13 20:29:05,42.0,42.0,73745.0,4.0
991.0,9.0,2011-05-18 15:02:46,412421.0,412463.0,54166.0,2.0
991.0,8.0,2011-06-07 15:36:50,1730044.0,2142507.0,56210.0,1.0
991.0,6.0,2011-06-07 15:36:56,6.0,2142513.0,56216.0,1.0
992.0,1.0,2010-08-11 20:32:48,0.0,0.0,73968.0,2.0
992.0,8.0,2010-09-02 16:04:35,1884707.0,1884707.0,57875.0,3.0
992.0,6.0,2010-09-02 16:05:33,58.0,1884765.0,57933.0,3.0
993.0,1.0,2011-03-14 20:11:23,0.0,0.0,72683.0,0.0
993.0,8.0,2011-03-14 20:15:18,235.0,235.0,72918.0,0.0
993.0,9.0,2011-03-28 16:41:55,1196797.0,1197032.0,60115.0,0.0
993.0,8.0,2011-03-30 18:22:37,178842.0,1375874.0,66157.0,2.0
993.0,6.0,2011-03-30 18:22:49,12.0,1375886.0,66169.0,2.0
994.0,1.0,2011-02-08 01:49:00,0.0,0.0,6540.0,1.0
994.0,8.0,2011-02-09 01:04:33,83733.0,83733.0,3873.0,2.0
994.0,6.0,2011-02-18 23:37:11,858758.0,942491.0,85031.0,4.0
995.0,1.0,2011-05-25 16:48:31,0.0,0.0,60511.0,2.0
995.0,8.0,2011-05-25 16:49:01,30.0,30.0,60541.0,2.0
995.0,9.0,2011-05-26 17:53:17,90256.0,90286.0,64397.0,3.0
995.0,8.0,2011-07-01 16:04:12,3103855.0,3194141.0,57852.0,4.0
995.0,6.0,2011-07-01 16:14:34,622.0,3194763.0,58474.0,4.0
996.0,1.0,2010-12-23 22:51:43,0.0,0.0,82303.0,3.0
996.0,8.0,2010-12-27 17:09:54,325091.0,325091.0,61794.0,0.0
996.0,6.0,2011-01-14 18:31:54,1560120.0,1885211.0,66714.0,4.0
997.0,1.0,2011-11-18 22:35:12,0.0,0.0,81312.0,4.0
997.0,8.0,2011-11-21 22:25:49,258637.0,258637.0,80749.0,0.0
997.0,6.0,2011-11-29 00:39:07,612798.0,871435.0,2347.0,1.0
1000.0,1.0,2010-01-21 17:53:28,0.0,0.0,64408.0,3.0
1000.0,1.0,2010-01-21 17:53:34,6.0,6.0,64414.0,3.0
1000.0,8.0,2010-01-21 17:53:40,6.0,12.0,64420.0,3.0
1000.0,6.0,2010-01-26 23:06:53,450793.0,450805.0,83213.0,1.0
1002.0,1.0,2010-08-25 18:36:10,0.0,0.0,66970.0,2.0
1002.0,8.0,2010-08-27 15:34:45,161915.0,161915.0,56085.0,4.0
1002.0,6.0,2010-08-27 16:42:25,4060.0,165975.0,60145.0,4.0
1003.0,1.0,2010-12-23 20:23:52,0.0,0.0,73432.0,3.0
1003.0,8.0,2011-01-11 16:55:50,1629118.0,1629118.0,60950.0,1.0
1003.0,6.0,2011-01-20 19:59:03,788593.0,2417711.0,71943.0,3.0
1004.0,1.0,2011-09-21 15:09:20,0.0,0.0,54560.0,2.0
1004.0,8.0,2011-09-26 16:52:05,438165.0,438165.0,60725.0,0.0
1004.0,6.0,2011-09-27 18:29:02,92217.0,530382.0,66542.0,1.0
1005.0,1.0,2010-12-22 17:35:14,0.0,0.0,63314.0,2.0
1005.0,8.0,2010-12-22 17:49:10,836.0,836.0,64150.0,2.0
1005.0,6.0,2011-01-13 23:26:36,1921046.0,1921882.0,84396.0,3.0
1006.0,1.0,2010-01-22 20:09:40,0.0,0.0,72580.0,4.0
1006.0,8.0,2010-01-22 20:09:51,11.0,11.0,72591.0,4.0
1006.0,6.0,2010-01-22 20:09:59,8.0,19.0,72599.0,4.0
1008.0,1.0,2011-10-25 22:35:19,0.0,0.0,81319.0,1.0
1008.0,8.0,2011-10-26 15:19:46,60267.0,60267.0,55186.0,2.0
1008.0,6.0,2011-11-03 18:37:15,703049.0,763316.0,67035.0,3.0
1009.0,1.0,2012-05-18 20:11:25,0.0,0.0,72685.0,4.0
1009.0,8.0,2012-05-18 22:23:17,7912.0,7912.0,80597.0,4.0
1009.0,9.0,2012-05-18 23:07:29,2652.0,10564.0,83249.0,4.0
1009.0,6.0,2012-05-22 15:53:06,319537.0,330101.0,57186.0,1.0
1011.0,3.0,2011-09-06 23:37:27,0.0,0.0,85047.0,1.0
1011.0,1.0,2011-09-06 23:44:32,425.0,425.0,85472.0,1.0
1011.0,8.0,2011-09-06 23:44:54,22.0,447.0,85494.0,1.0
1011.0,6.0,2011-09-06 23:55:58,664.0,1111.0,86158.0,1.0
1012.0,1.0,2010-05-25 23:14:28,0.0,0.0,83668.0,1.0
1012.0,8.0,2010-05-28 23:38:09,260621.0,260621.0,85089.0,4.0
1012.0,6.0,2010-05-28 23:38:45,36.0,260657.0,85125.0,4.0
1013.0,1.0,2011-12-01 01:32:54,0.0,0.0,5574.0,3.0
1013.0,6.0,2011-12-13 01:50:49,1037875.0,1037875.0,6649.0,1.0
1014.0,1.0,2010-12-28 19:41:06,0.0,0.0,70866.0,1.0
1014.0,8.0,2010-12-30 17:50:44,166178.0,166178.0,64244.0,3.0
1014.0,9.0,2010-12-30 17:51:13,29.0,166207.0,64273.0,3.0
1014.0,8.0,2011-01-14 01:53:03,1238510.0,1404717.0,6783.0,4.0
1014.0,6.0,2011-01-14 01:55:17,134.0,1404851.0,6917.0,4.0
1015.0,1.0,2012-02-10 23:44:10,0.0,0.0,85450.0,4.0
1015.0,8.0,2012-02-11 00:48:04,3834.0,3834.0,2884.0,5.0
1015.0,6.0,2012-02-15 20:07:17,415153.0,418987.0,72437.0,2.0
1016.0,1.0,2011-04-13 15:43:01,0.0,0.0,56581.0,2.0
1016.0,8.0,2011-04-13 15:45:30,149.0,149.0,56730.0,2.0
1016.0,6.0,2011-04-13 22:57:33,25923.0,26072.0,82653.0,2.0
1017.0,1.0,2012-09-07 20:24:46,0.0,0.0,73486.0,4.0
1017.0,8.0,2012-09-10 17:51:17,249991.0,249991.0,64277.0,0.0
1017.0,9.0,2012-09-17 17:56:36,605119.0,855110.0,64596.0,0.0
1017.0,6.0,2012-10-02 15:03:02,1285586.0,2140696.0,54182.0,1.0
1017.0,6.0,2012-10-02 15:03:22,20.0,2140716.0,54202.0,1.0
1018.0,1.0,2010-09-16 17:03:22,0.0,0.0,61402.0,3.0
1018.0,8.0,2010-09-16 17:48:31,2709.0,2709.0,64111.0,3.0
1018.0,6.0,2010-09-21 16:24:19,426948.0,429657.0,59059.0,1.0
1020.0,1.0,2012-05-15 16:09:38,0.0,0.0,58178.0,1.0
1020.0,8.0,2012-05-15 16:09:57,19.0,19.0,58197.0,1.0
1020.0,9.0,2012-05-28 23:21:32,1149095.0,1149114.0,84092.0,0.0
1020.0,6.0,2012-06-04 18:49:46,588494.0,1737608.0,67786.0,0.0
1021.0,1.0,2010-05-18 22:59:36,0.0,0.0,82776.0,1.0
1021.0,8.0,2010-05-19 16:08:06,61710.0,61710.0,58086.0,2.0
1021.0,6.0,2010-05-20 18:17:39,94173.0,155883.0,65859.0,3.0
1022.0,1.0,2012-01-06 01:55:40,0.0,0.0,6940.0,4.0
1022.0,1.0,2012-01-06 01:55:53,13.0,13.0,6953.0,4.0
1022.0,8.0,2012-01-11 20:59:45,500632.0,500645.0,75585.0,2.0
1022.0,6.0,2012-01-12 19:39:39,81594.0,582239.0,70779.0,3.0
1024.0,1.0,2011-07-14 15:22:19,0.0,0.0,55339.0,3.0
1024.0,1.0,2011-07-15 18:40:41,98302.0,98302.0,67241.0,4.0
1024.0,8.0,2011-07-15 20:44:17,7416.0,105718.0,74657.0,4.0
1024.0,6.0,2011-07-18 16:33:09,244132.0,349850.0,59589.0,0.0
1025.0,1.0,2011-03-18 18:41:58,0.0,0.0,67318.0,4.0
1025.0,8.0,2011-03-18 18:42:34,36.0,36.0,67354.0,4.0
1025.0,9.0,2011-03-25 23:24:59,621745.0,621781.0,84299.0,4.0
1025.0,8.0,2011-04-20 23:42:11,2247432.0,2869213.0,85331.0,2.0
1025.0,6.0,2011-04-20 23:42:20,9.0,2869222.0,85340.0,2.0
1028.0,1.0,2010-12-28 17:31:42,0.0,0.0,63102.0,1.0
1028.0,8.0,2011-01-14 19:45:45,1476843.0,1476843.0,71145.0,4.0
1028.0,6.0,2011-01-14 19:46:06,21.0,1476864.0,71166.0,4.0
1029.0,1.0,2012-05-09 17:25:28,0.0,0.0,62728.0,2.0
1029.0,8.0,2012-05-09 21:22:38,14230.0,14230.0,76958.0,2.0
1029.0,6.0,2012-05-09 21:40:52,1094.0,15324.0,78052.0,2.0
1030.0,1.0,2010-02-04 18:40:52,0.0,0.0,67252.0,3.0
1030.0,1.0,2010-02-04 18:41:05,13.0,13.0,67265.0,3.0
1030.0,8.0,2010-02-04 18:41:23,18.0,31.0,67283.0,3.0
1030.0,2.0,2010-02-04 18:41:33,10.0,41.0,67293.0,3.0
1030.0,6.0,2010-02-22 23:05:31,1571038.0,1571079.0,83131.0,0.0
1031.0,1.0,2011-02-24 22:41:36,0.0,0.0,81696.0,3.0
1031.0,8.0,2011-02-24 22:41:54,18.0,18.0,81714.0,3.0
1031.0,9.0,2011-03-08 01:53:23,961889.0,961907.0,6803.0,1.0
1031.0,8.0,2011-03-25 18:53:46,1530023.0,2491930.0,68026.0,4.0
1031.0,6.0,2011-03-25 18:54:11,25.0,2491955.0,68051.0,4.0
1032.0,1.0,2012-04-11 23:07:25,0.0,0.0,83245.0,2.0
1032.0,8.0,2012-04-11 23:07:34,9.0,9.0,83254.0,2.0
1032.0,9.0,2012-04-17 20:29:31,508917.0,508926.0,73771.0,1.0
1032.0,6.0,2012-05-15 20:31:57,2419346.0,2928272.0,73917.0,1.0
1033.0,1.0,2011-11-10 17:25:05,0.0,0.0,62705.0,3.0
1033.0,8.0,2011-11-18 20:29:26,702261.0,702261.0,73766.0,4.0
1033.0,9.0,2011-11-24 01:07:21,448675.0,1150936.0,4041.0,3.0
1033.0,6.0,2011-12-12 18:40:33,1618392.0,2769328.0,67233.0,0.0
1034.0,1.0,2011-12-13 17:22:23,0.0,0.0,62543.0,1.0
1034.0,8.0,2011-12-13 17:27:18,295.0,295.0,62838.0,1.0
1034.0,6.0,2011-12-13 20:50:30,12192.0,12487.0,75030.0,1.0
1035.0,1.0,2010-12-20 22:19:58,0.0,0.0,80398.0,0.0
1035.0,1.0,2010-12-21 01:42:41,12163.0,12163.0,6161.0,1.0
1035.0,8.0,2010-12-21 01:42:50,9.0,12172.0,6170.0,1.0
1035.0,9.0,2010-12-21 17:59:57,58627.0,70799.0,64797.0,1.0
1035.0,8.0,2010-12-23 01:57:41,115064.0,185863.0,7061.0,3.0
1035.0,6.0,2010-12-23 01:58:03,22.0,185885.0,7083.0,3.0
1036.0,1.0,2012-05-29 23:38:19,0.0,0.0,85099.0,1.0
1036.0,8.0,2012-05-29 23:38:27,8.0,8.0,85107.0,1.0
1036.0,9.0,2012-05-30 22:35:37,82630.0,82638.0,81337.0,2.0
1036.0,8.0,2012-05-30 23:32:51,3434.0,86072.0,84771.0,2.0
1036.0,6.0,2012-06-01 20:40:27,162456.0,248528.0,74427.0,4.0
1037.0,1.0,2011-10-24 18:11:15,0.0,0.0,65475.0,0.0
1037.0,8.0,2011-10-24 18:19:04,469.0,469.0,65944.0,0.0
1037.0,6.0,2011-10-24 19:02:57,2633.0,3102.0,68577.0,0.0
1038.0,1.0,2012-07-24 23:29:40,0.0,0.0,84580.0,1.0
1038.0,8.0,2012-07-25 21:33:25,79425.0,79425.0,77605.0,2.0
1038.0,6.0,2012-07-25 21:53:33,1208.0,80633.0,78813.0,2.0
1039.0,1.0,2012-06-28 18:14:33,0.0,0.0,65673.0,3.0
1039.0,8.0,2012-06-28 18:55:42,2469.0,2469.0,68142.0,3.0
1039.0,6.0,2012-06-29 22:35:15,99573.0,102042.0,81315.0,4.0
1040.0,1.0,2012-02-20 17:07:43,0.0,0.0,61663.0,0.0
1040.0,8.0,2012-02-20 17:07:57,14.0,14.0,61677.0,0.0
1040.0,6.0,2012-02-22 01:35:15,116838.0,116852.0,5715.0,2.0
1041.0,1.0,2012-05-02 18:44:47,0.0,0.0,67487.0,2.0
1041.0,8.0,2012-05-02 18:44:54,7.0,7.0,67494.0,2.0
1041.0,6.0,2012-05-08 16:37:30,510756.0,510763.0,59850.0,1.0
1042.0,1.0,2012-05-23 16:22:52,0.0,0.0,58972.0,2.0
1042.0,8.0,2012-05-23 18:07:38,6286.0,6286.0,65258.0,2.0
1042.0,6.0,2012-05-23 22:24:29,15411.0,21697.0,80669.0,2.0
1044.0,1.0,2010-05-13 22:45:13,0.0,0.0,81913.0,3.0
1044.0,8.0,2010-05-18 00:21:00,351347.0,351347.0,1260.0,1.0
1044.0,6.0,2010-05-18 01:10:24,2964.0,354311.0,4224.0,1.0
1044.0,8.0,2010-05-18 16:21:15,54651.0,408962.0,58875.0,1.0
1044.0,9.0,2010-05-18 16:44:56,1421.0,410383.0,60296.0,1.0
1044.0,8.0,2010-05-18 17:26:17,2481.0,412864.0,62777.0,1.0
1044.0,6.0,2010-05-18 17:28:09,112.0,412976.0,62889.0,1.0
1045.0,1.0,2011-06-24 18:10:25,0.0,0.0,65425.0,4.0
1045.0,8.0,2011-06-27 21:36:12,271547.0,271547.0,77772.0,0.0
1045.0,6.0,2011-06-27 21:37:30,78.0,271625.0,77850.0,0.0
1046.0,1.0,2012-04-02 16:42:04,0.0,0.0,60124.0,0.0
1046.0,8.0,2012-04-02 16:42:15,11.0,11.0,60135.0,0.0
1046.0,6.0,2012-04-02 18:12:04,5389.0,5400.0,65524.0,0.0
1047.0,1.0,2011-07-14 18:17:31,0.0,0.0,65851.0,3.0
1047.0,1.0,2011-07-15 15:34:30,76619.0,76619.0,56070.0,4.0
1047.0,8.0,2011-07-15 17:49:56,8126.0,84745.0,64196.0,4.0
1047.0,9.0,2011-07-15 17:51:05,69.0,84814.0,64265.0,4.0
1047.0,6.0,2011-07-15 21:18:05,12420.0,97234.0,76685.0,4.0
1048.0,1.0,2010-12-13 19:53:33,0.0,0.0,71613.0,0.0
1048.0,8.0,2010-12-13 19:53:45,12.0,12.0,71625.0,0.0
1048.0,9.0,2010-12-13 19:54:14,29.0,41.0,71654.0,0.0
1048.0,8.0,2010-12-30 17:41:02,1460808.0,1460849.0,63662.0,3.0
1048.0,6.0,2010-12-30 17:41:14,12.0,1460861.0,63674.0,3.0
1049.0,1.0,2012-02-09 23:14:35,0.0,0.0,83675.0,3.0
1049.0,8.0,2012-02-09 23:15:26,51.0,51.0,83726.0,3.0
1049.0,6.0,2012-02-15 01:45:38,441012.0,441063.0,6338.0,2.0
1049.0,6.0,2012-02-15 01:45:38,0.0,441063.0,6338.0,2.0
1050.0,1.0,2011-05-12 16:27:06,0.0,0.0,59226.0,3.0
1050.0,8.0,2011-05-12 16:27:37,31.0,31.0,59257.0,3.0
1050.0,9.0,2011-05-13 18:46:18,94721.0,94752.0,67578.0,4.0
1050.0,8.0,2011-05-20 15:05:57,591579.0,686331.0,54357.0,4.0
1050.0,6.0,2011-05-20 15:06:09,12.0,686343.0,54369.0,4.0
1050.0,8.0,2011-06-07 17:09:31,1562602.0,2248945.0,61771.0,1.0
1050.0,9.0,2011-06-08 16:09:20,82789.0,2331734.0,58160.0,2.0
1050.0,8.0,2011-06-08 20:44:40,16520.0,2348254.0,74680.0,2.0
1050.0,6.0,2011-06-08 20:44:48,8.0,2348262.0,74688.0,2.0
1051.0,1.0,2010-12-27 17:06:01,0.0,0.0,61561.0,0.0
1051.0,8.0,2010-12-27 23:46:09,24008.0,24008.0,85569.0,0.0
1051.0,6.0,2011-01-18 20:26:09,1888800.0,1912808.0,73569.0,1.0
1052.0,1.0,2011-02-03 23:26:08,0.0,0.0,84368.0,3.0
1052.0,8.0,2011-02-04 01:19:25,6797.0,6797.0,4765.0,4.0
1052.0,6.0,2011-02-04 01:20:49,84.0,6881.0,4849.0,4.0
1053.0,1.0,2011-06-30 22:53:16,0.0,0.0,82396.0,3.0
1053.0,1.0,2011-06-30 22:53:32,16.0,16.0,82412.0,3.0
1053.0,8.0,2011-07-05 22:22:24,430132.0,430148.0,80544.0,1.0
1053.0,9.0,2011-07-05 22:26:48,264.0,430412.0,80808.0,1.0
1053.0,6.0,2011-07-20 21:19:43,1291975.0,1722387.0,76783.0,2.0
1055.0,1.0,2012-01-24 00:13:31,0.0,0.0,811.0,1.0
1055.0,8.0,2012-01-24 01:49:47,5776.0,5776.0,6587.0,1.0
1055.0,6.0,2012-01-24 23:19:03,77356.0,83132.0,83943.0,1.0
1056.0,1.0,2012-06-06 20:08:26,0.0,0.0,72506.0,2.0
1056.0,8.0,2012-06-06 20:08:43,17.0,17.0,72523.0,2.0
1056.0,6.0,2012-06-06 23:16:31,11268.0,11285.0,83791.0,2.0
1058.0,1.0,2012-06-28 20:24:41,0.0,0.0,73481.0,3.0
1058.0,8.0,2012-06-28 20:25:05,24.0,24.0,73505.0,3.0
1058.0,9.0,2012-07-13 21:26:12,1299667.0,1299691.0,77172.0,4.0
1058.0,6.0,2012-07-18 23:43:16,440224.0,1739915.0,85396.0,2.0
1059.0,1.0,2012-01-09 16:53:54,0.0,0.0,60834.0,0.0
1059.0,8.0,2012-01-09 18:30:45,5811.0,5811.0,66645.0,0.0
1059.0,6.0,2012-01-09 19:31:05,3620.0,9431.0,70265.0,0.0
1060.0,1.0,2011-09-02 21:25:55,0.0,0.0,77155.0,4.0
1060.0,8.0,2011-09-14 21:30:44,1037089.0,1037089.0,77444.0,2.0
1060.0,6.0,2011-09-19 21:56:27,433543.0,1470632.0,78987.0,0.0
1061.0,1.0,2011-06-21 16:55:05,0.0,0.0,60905.0,1.0
1061.0,1.0,2011-06-21 16:55:21,16.0,16.0,60921.0,1.0
1061.0,8.0,2011-06-27 17:24:28,520147.0,520163.0,62668.0,0.0
1061.0,9.0,2011-07-20 21:14:44,2001016.0,2521179.0,76484.0,2.0
1061.0,6.0,2011-07-28 17:26:55,677531.0,3198710.0,62815.0,3.0
1062.0,8.0,2012-01-12 01:46:12,0.0,0.0,6372.0,3.0
1062.0,9.0,2012-01-12 22:49:28,75796.0,75796.0,82168.0,3.0
1062.0,6.0,2012-02-08 00:06:45,2251037.0,2326833.0,405.0,2.0
1063.0,1.0,2012-07-11 22:48:16,0.0,0.0,82096.0,2.0
1063.0,8.0,2012-07-11 22:48:28,12.0,12.0,82108.0,2.0
1063.0,6.0,2012-07-11 23:24:11,2143.0,2155.0,84251.0,2.0
1064.0,1.0,2012-05-21 23:39:11,0.0,0.0,85151.0,0.0
1064.0,8.0,2012-05-22 15:34:16,57305.0,57305.0,56056.0,1.0
1064.0,6.0,2012-05-29 15:08:42,603266.0,660571.0,54522.0,1.0
1065.0,1.0,2011-08-22 22:39:21,0.0,0.0,81561.0,0.0
1065.0,6.0,2011-08-25 20:58:59,253178.0,253178.0,75539.0,3.0
1066.0,1.0,2012-05-24 17:32:06,0.0,0.0,63126.0,3.0
1066.0,8.0,2012-05-25 17:42:28,87022.0,87022.0,63748.0,4.0
1066.0,6.0,2012-05-25 20:30:22,10074.0,97096.0,73822.0,4.0
1067.0,1.0,2012-02-14 19:34:26,0.0,0.0,70466.0,1.0
1067.0,8.0,2012-02-14 20:48:20,4434.0,4434.0,74900.0,1.0
1067.0,6.0,2012-02-16 20:40:57,172357.0,176791.0,74457.0,3.0
1068.0,1.0,2012-05-15 16:49:37,0.0,0.0,60577.0,1.0
1068.0,8.0,2012-05-18 20:33:18,272621.0,272621.0,73998.0,4.0
1068.0,6.0,2012-05-21 21:18:53,261935.0,534556.0,76733.0,0.0
1069.0,1.0,2011-06-21 22:09:39,0.0,0.0,79779.0,1.0
1069.0,8.0,2011-06-21 22:10:08,29.0,29.0,79808.0,1.0
1069.0,6.0,2011-06-21 22:10:56,48.0,77.0,79856.0,1.0
1071.0,1.0,2011-05-18 17:38:14,0.0,0.0,63494.0,2.0
1071.0,8.0,2011-05-18 17:38:35,21.0,21.0,63515.0,2.0
1071.0,6.0,2011-05-23 18:35:13,435398.0,435419.0,66913.0,0.0
1072.0,1.0,2012-07-17 18:43:08,0.0,0.0,67388.0,1.0
1072.0,1.0,2012-07-18 22:58:04,101696.0,101696.0,82684.0,2.0
1072.0,8.0,2012-07-18 22:58:17,13.0,101709.0,82697.0,2.0
1072.0,6.0,2012-07-20 21:17:21,166744.0,268453.0,76641.0,4.0
1073.0,1.0,2011-12-30 17:47:19,0.0,0.0,64039.0,4.0
1073.0,8.0,2012-01-02 17:40:49,258810.0,258810.0,63649.0,0.0
1073.0,6.0,2012-01-02 18:45:20,3871.0,262681.0,67520.0,0.0
1074.0,1.0,2011-10-28 18:45:32,0.0,0.0,67532.0,4.0
1074.0,8.0,2011-11-03 01:41:16,456944.0,456944.0,6076.0,3.0
1074.0,9.0,2011-11-10 23:21:37,682821.0,1139765.0,84097.0,3.0
1074.0,6.0,2011-11-17 22:49:37,602880.0,1742645.0,82177.0,3.0
1075.0,1.0,2012-08-07 18:01:46,0.0,0.0,64906.0,1.0
1075.0,8.0,2012-08-23 15:05:34,1371828.0,1371828.0,54334.0,3.0
1075.0,6.0,2012-09-05 16:54:11,1129717.0,2501545.0,60851.0,2.0
1076.0,1.0,2012-04-24 23:48:55,0.0,0.0,85735.0,1.0
1076.0,8.0,2012-04-30 22:02:06,511991.0,511991.0,79326.0,0.0
1076.0,9.0,2012-05-08 17:17:42,674136.0,1186127.0,62262.0,1.0
1076.0,6.0,2012-05-15 20:31:15,616413.0,1802540.0,73875.0,1.0
1077.0,1.0,2010-09-01 23:21:14,0.0,0.0,84074.0,2.0
1077.0,1.0,2010-09-02 15:28:41,58047.0,58047.0,55721.0,3.0
1077.0,8.0,2010-09-09 18:02:08,614007.0,672054.0,64928.0,3.0
1077.0,6.0,2010-09-09 18:18:11,963.0,673017.0,65891.0,3.0
1078.0,1.0,2011-02-09 20:06:02,0.0,0.0,72362.0,2.0
1078.0,8.0,2011-02-09 20:08:31,149.0,149.0,72511.0,2.0
1078.0,6.0,2011-02-09 23:12:01,11010.0,11159.0,83521.0,2.0
1078.0,6.0,2011-02-09 23:12:02,1.0,11160.0,83522.0,2.0
1080.0,3.0,2010-06-09 18:33:30,0.0,0.0,66810.0,2.0
1080.0,1.0,2010-06-09 18:33:39,9.0,9.0,66819.0,2.0
1080.0,8.0,2010-06-09 18:34:14,35.0,44.0,66854.0,2.0
1080.0,9.0,2010-06-09 18:50:30,976.0,1020.0,67830.0,2.0
1080.0,8.0,2010-06-30 23:52:44,1832534.0,1833554.0,85964.0,2.0
1080.0,6.0,2010-06-30 23:54:13,89.0,1833643.0,86053.0,2.0
1081.0,1.0,2011-11-14 19:15:37,0.0,0.0,69337.0,0.0
1081.0,8.0,2011-11-17 01:08:22,193965.0,193965.0,4102.0,3.0
1081.0,9.0,2011-11-17 17:31:09,58967.0,252932.0,63069.0,3.0
1081.0,6.0,2011-11-23 01:37:07,461158.0,714090.0,5827.0,2.0
1082.0,1.0,2011-08-22 17:38:09,0.0,0.0,63489.0,0.0
1082.0,8.0,2011-08-29 16:23:11,600302.0,600302.0,58991.0,0.0
1082.0,6.0,2011-09-19 21:03:33,1831222.0,2431524.0,75813.0,0.0
1083.0,1.0,2012-02-29 01:02:22,0.0,0.0,3742.0,2.0
1083.0,1.0,2012-02-29 01:02:42,20.0,20.0,3762.0,2.0
1083.0,8.0,2012-02-29 01:55:56,3194.0,3214.0,6956.0,2.0
1083.0,6.0,2012-02-29 01:56:41,45.0,3259.0,7001.0,2.0
1084.0,1.0,2012-04-24 16:13:17,0.0,0.0,58397.0,1.0
1084.0,8.0,2012-05-23 23:46:12,2532775.0,2532775.0,85572.0,2.0
1084.0,6.0,2012-05-30 15:20:16,574444.0,3107219.0,55216.0,2.0
1085.0,1.0,2010-09-30 17:29:04,0.0,0.0,62944.0,3.0
1085.0,8.0,2010-10-04 16:40:12,342668.0,342668.0,60012.0,0.0
1085.0,7.0,2010-10-04 16:41:36,84.0,342752.0,60096.0,0.0
1085.0,8.0,2010-10-05 15:33:37,82321.0,425073.0,56017.0,1.0
1085.0,9.0,2010-10-05 15:34:10,33.0,425106.0,56050.0,1.0
1085.0,8.0,2010-10-05 15:34:51,41.0,425147.0,56091.0,1.0
1085.0,6.0,2010-10-05 15:34:59,8.0,425155.0,56099.0,1.0
1086.0,1.0,2012-07-24 15:42:04,0.0,0.0,56524.0,1.0
