CaseID,ActivityID,CompleteTimestamp,Duration,CumDuration,TimeSinceMidnight,WeekDay
1225,6,2011-08-11 15:32:57,674283,674283,55977,3
1226,1,2011-10-28 16:12:21,0,0,58341,4
1226,6,2011-10-28 21:47:35,20114,20114,78455,4
1226,6,2011-10-28 21:47:35,0,20114,78455,4
1227,1,2011-02-17 17:20:28,0,0,62428,3
1227,8,2011-02-18 19:44:10,95022,95022,71050,4
1227,9,2011-03-03 00:25:06,1053656,1148678,1506,3
1227,8,2011-03-03 00:28:01,175,1148853,1681,3
1227,9,2011-03-03 00:38:40,639,1149492,2320,3
1227,8,2011-03-30 18:25:28,2396808,3546300,66328,2
1227,6,2011-03-30 18:25:39,11,3546311,66339,2
1228,1,2011-03-08 22:29:52,0,0,80992,1
1228,8,2011-03-08 23:36:37,4005,4005,84997,1
1228,6,2011-03-08 23:37:31,54,4059,85051,1
1229,1,2012-01-18 22:49:23,0,0,82163,2
1229,8,2012-01-18 22:49:32,9,9,82172,2
1229,6,2012-01-25 17:31:08,585696,585705,63068,2
1230,1,2012-07-23 23:34:10,0,0,84850,0
1230,8,2012-07-23 23:34:20,10,10,84860,0
1230,6,2012-09-05 22:49:30,3798910,3798920,82170,2
1231,1,2010-10-26 16:10:17,0,0,58217,1
1231,8,2010-10-26 22:31:56,22899,22899,81116,1
1231,6,2010-10-26 22:32:05,9,22908,81125,1
1232,1,2010-10-19 21:44:24,0,0,78264,1
1232,8,2010-10-20 22:16:30,88326,88326,80190,2
1232,6,2010-10-20 22:16:43,13,88339,80203,2
1233,1,2012-06-26 15:05:06,0,0,54306,1
1233,8,2012-06-26 16:04:31,3565,3565,57871,1
1233,6,2012-06-26 23:10:47,25576,29141,83447,1
1234,1,2011-07-21 21:31:45,0,0,77505,3
1234,8,2011-07-25 18:42:21,335436,335436,67341,0
1234,9,2011-07-29 16:11:46,336565,672001,58306,4
1234,6,2011-07-29 17:35:08,5002,677003,63308,4
1236,1,2012-01-20 20:58:38,0,0,75518,4
1236,8,2012-01-27 18:24:34,595556,595556,66274,4
1236,9,2012-02-11 01:27:16,1234962,1830518,5236,5
1236,6,2012-02-29 00:51:07,1553031,3383549,3067,2
1237,1,2010-09-29 16:13:24,0,0,58404,2
1237,8,2010-09-29 16:24:50,686,686,59090,2
1237,6,2010-09-29 16:33:08,498,1184,59588,2
1240,1,2011-01-12 17:36:24,0,0,63384,2
1240,8,2011-01-12 17:36:40,16,16,63400,2
1240,6,2011-01-18 23:10:14,538414,538430,83414,1
1241,1,2011-05-12 16:15:54,0,0,58554,3
1241,8,2011-05-13 21:24:34,104920,104920,77074,4
1241,6,2011-05-17 21:58:46,347652,452572,79126,1
1242,1,2010-08-03 21:32:39,0,0,77559,1
1242,8,2010-09-03 21:20:03,2677644,2677644,76803,4
1242,6,2010-09-03 21:20:38,35,2677679,76838,4
1243,1,2011-04-28 21:14:17,0,0,76457,3
1243,8,2011-04-28 21:15:05,48,48,76505,3
1243,6,2011-05-10 23:22:45,1044460,1044508,84165,1
1244,1,2012-01-03 23:28:01,0,0,84481,1
1244,8,2012-01-09 20:30:54,507773,507773,73854,0
1244,6,2012-01-09 20:34:14,200,507973,74054,0
1245,1,2010-03-11 23:28:06,0,0,84486,3
1245,8,2010-03-15 19:14:59,330413,330413,69299,0
1245,9,2010-03-15 19:15:11,12,330425,69311,0
1245,8,2010-03-23 17:27:31,684740,1015165,62851,1
1245,6,2010-03-23 17:27:39,8,1015173,62859,1
1245,8,2010-03-23 23:37:15,22176,1037349,85035,1
1245,9,2010-03-23 23:37:26,11,1037360,85046,1
1245,8,2010-03-24 20:28:29,75063,1112423,73709,2
1245,2,2010-03-24 20:28:37,8,1112431,73717,2
1245,6,2010-04-07 16:18:56,1194619,2307050,58736,2
1245,8,2010-04-13 16:14:05,518109,2825159,58445,1
1245,6,2010-04-13 16:16:05,120,2825279,58565,1
1247,1,2010-07-28 18:24:44,0,0,66284,2
1247,8,2010-07-29 17:04:00,81556,81556,61440,3
1247,9,2010-07-29 17:04:40,40,81596,61480,3
1247,8,2010-08-02 20:24:32,357592,439188,73472,0
1247,6,2010-08-02 20:25:14,42,439230,73514,0
1248,1,2011-12-29 00:03:25,0,0,205,3
1248,8,2012-01-02 17:52:16,409731,409731,64336,0
1248,9,2012-01-11 22:50:22,795486,1205217,82222,2
1248,9,2012-01-17 22:37:05,517603,1722820,81425,1
1248,6,2012-01-19 01:54:54,98269,1821089,6894,3
1251,1,2012-07-18 18:59:39,0,0,68379,2
1251,8,2012-07-19 22:24:54,98715,98715,80694,3
1251,9,2012-07-19 23:57:30,5556,104271,86250,3
1251,6,2012-07-25 23:49:27,517917,622188,85767,2
1252,1,2011-04-01 17:04:45,0,0,61485,4
1252,8,2011-04-01 17:05:07,22,22,61507,4
1252,6,2011-04-05 21:06:00,360053,360075,75960,1
1252,6,2011-04-05 21:06:00,0,360075,75960,1
1253,1,2010-04-28 21:42:14,0,0,78134,2
1253,8,2010-05-21 15:57:24,1966510,1966510,57444,4
1253,6,2010-05-21 16:04:28,424,1966934,57868,4
1255,1,2011-11-16 19:05:56,0,0,68756,2
1255,8,2011-11-21 18:08:04,428528,428528,65284,0
1255,9,2011-11-21 18:29:29,1285,429813,66569,0
1255,6,2011-11-25 20:38:45,353356,783169,74325,4
1256,1,2012-05-04 17:52:28,0,0,64348,4
1256,8,2012-05-07 15:26:46,250458,250458,55606,0
1256,9,2012-05-07 16:35:41,4135,254593,59741,0
1256,6,2012-05-08 23:06:50,109869,364462,83210,1
1257,1,2010-02-23 22:17:01,0,0,80221,1
1257,8,2010-02-23 22:17:09,8,8,80229,1
1257,6,2010-02-23 22:18:28,79,87,80308,1
1258,1,2010-09-17 17:28:18,0,0,62898,4
1258,8,2010-09-17 17:28:46,28,28,62926,4
1258,6,2010-09-21 15:54:28,339942,339970,57268,1
1259,1,2011-12-22 23:22:19,0,0,84139,3
1259,6,2011-12-22 23:23:53,94,94,84233,3
1259,6,2011-12-22 23:23:54,1,95,84234,3
1260,1,2011-10-10 21:42:00,0,0,78120,0
1260,8,2011-10-10 21:42:44,44,44,78164,0
1260,6,2011-10-13 20:20:46,254282,254326,73246,3
1262,1,2012-07-09 15:08:38,0,0,54518,0
1262,8,2012-07-09 15:08:52,14,14,54532,0
1262,6,2012-07-16 15:41:30,606758,606772,56490,0
1263,1,2011-03-08 17:11:58,0,0,61918,1
1263,8,2011-03-08 17:12:52,54,54,61972,1
1263,6,2011-03-08 20:19:50,11218,11272,73190,1
1264,1,2011-05-04 15:39:58,0,0,56398,2
1264,8,2011-05-04 18:26:23,9985,9985,66383,2
1264,9,2011-05-04 23:00:40,16457,26442,82840,2
1264,8,2011-05-19 15:32:11,1269091,1295533,55931,3
1264,6,2011-05-19 15:34:41,150,1295683,56081,3
1265,1,2011-02-10 23:49:46,0,0,85786,3
1265,1,2011-02-11 01:44:51,6905,6905,6291,4
1265,8,2011-02-11 01:49:11,260,7165,6551,4
1265,6,2011-02-11 23:00:49,76298,83463,82849,4
1266,1,2010-07-29 17:57:56,0,0,64676,3
1266,8,2010-07-29 21:21:09,12193,12193,76869,3
1266,6,2010-07-29 21:21:29,20,12213,76889,3
1267,1,2012-05-24 17:35:45,0,0,63345,3
1267,8,2012-05-28 22:31:48,363363,363363,81108,0
1267,6,2012-05-28 22:55:04,1396,364759,82504,0
1268,1,2011-11-23 19:44:05,0,0,71045,2
1268,6,2011-11-23 19:45:05,60,60,71105,2
1270,1,2011-04-06 16:15:21,0,0,58521,2
1270,8,2011-04-06 16:17:40,139,139,58660,2
1270,9,2011-04-06 16:19:11,91,230,58751,2
1270,8,2011-04-06 18:06:05,6414,6644,65165,2
1270,6,2011-04-06 18:06:22,17,6661,65182,2
1271,1,2012-06-19 16:22:48,0,0,58968,1
1271,6,2012-06-19 17:46:13,5005,5005,63973,1
1273,1,2010-11-04 22:48:08,0,0,82088,3
1273,8,2010-11-11 22:27:28,603560,603560,80848,3
1273,6,2010-11-11 23:59:53,5545,609105,86393,3
1274,1,2012-06-07 16:21:58,0,0,58918,3
1274,8,2012-06-07 16:22:24,26,26,58944,3
1274,6,2012-06-07 17:22:49,3625,3651,62569,3
1276,1,2011-01-11 19:24:57,0,0,69897,1
1276,1,2011-01-11 19:33:43,526,526,70423,1
1276,8,2011-01-11 19:33:48,5,531,70428,1
1276,6,2011-01-18 00:40:13,536785,537316,2413,1
1277,1,2010-03-29 21:48:03,0,0,78483,0
1277,8,2010-03-31 19:02:09,162846,162846,68529,2
1277,6,2010-04-07 16:13:24,594675,757521,58404,2
1278,1,2010-10-12 23:23:25,0,0,84205,1
1278,8,2010-10-13 16:55:00,63095,63095,60900,2
1278,6,2010-10-13 16:55:08,8,63103,60908,2
1279,1,2010-09-17 21:16:42,0,0,76602,4
1279,1,2010-09-17 23:49:25,9163,9163,85765,4
1279,8,2010-09-21 15:12:53,314608,323771,54773,1
1279,6,2010-09-21 15:13:28,35,323806,54808,1
1280,1,2010-09-03 15:48:05,0,0,56885,4
1280,8,2010-09-09 19:59:32,533487,533487,71972,3
1280,6,2010-09-09 20:08:56,564,534051,72536,3
1281,1,2012-06-28 15:03:06,0,0,54186,3
1281,8,2012-06-28 15:03:28,22,22,54208,3
1281,6,2012-06-28 16:01:26,3478,3500,57686,3
1281,6,2012-06-28 16:01:27,1,3501,57687,3
1282,3,2010-07-01 20:14:34,0,0,72874,3
1282,1,2010-07-01 20:32:08,1054,1054,73928,3
1282,1,2010-07-02 16:53:50,73302,74356,60830,4
1282,8,2010-07-02 20:24:18,12628,86984,73458,4
1282,9,2010-07-02 20:24:33,15,86999,73473,4
1282,8,2010-07-29 16:22:16,2318263,2405262,58936,3
1282,6,2010-07-29 16:22:33,17,2405279,58953,3
1283,1,2010-05-17 22:50:31,0,0,82231,0
1283,8,2010-05-25 17:00:26,670195,670195,61226,1
1283,6,2010-05-25 17:00:37,11,670206,61237,1
1284,3,2010-05-27 22:14:04,0,0,80044,3
1284,1,2010-05-27 23:48:06,5642,5642,85686,3
1284,8,2010-05-27 23:48:15,9,5651,85695,3
1284,6,2010-05-28 17:28:19,63604,69255,62899,4
1285,1,2011-01-31 19:42:03,0,0,70923,0
1285,8,2011-01-31 19:54:35,752,752,71675,0
1285,6,2011-01-31 19:54:51,16,768,71691,0
1286,1,2011-03-14 19:46:56,0,0,71216,0
1286,8,2011-03-14 19:47:27,31,31,71247,0
1286,6,2011-03-15 00:08:30,15663,15694,510,1
1287,1,2012-05-11 23:26:17,0,0,84377,4
1287,8,2012-05-14 21:04:33,250696,250696,75873,0
1287,6,2012-05-14 23:58:40,10447,261143,86320,0
1288,8,2011-04-27 18:30:33,0,0,66633,2
1288,6,2011-04-28 18:35:57,86724,86724,66957,3
1288,8,2011-04-28 18:37:57,120,86844,67077,3
1288,9,2011-04-28 18:38:05,8,86852,67085,3
1288,8,2011-05-03 17:17:47,427182,514034,62267,1
1288,6,2011-05-03 17:18:46,59,514093,62326,1
1289,1,2010-11-26 23:22:27,0,0,84147,4
1289,8,2010-11-26 23:22:41,14,14,84161,4
1289,6,2010-11-26 23:22:49,8,22,84169,4
1290,1,2012-08-09 21:19:16,0,0,76756,3
1290,8,2012-08-09 21:19:28,12,12,76768,3
1290,6,2012-08-09 21:22:59,211,223,76979,3
1291,1,2011-03-03 01:02:54,0,0,3774,3
1291,8,2011-03-03 01:03:12,18,18,3792,3
1291,6,2011-03-03 01:06:58,226,244,4018,3
1293,1,2012-02-14 00:11:25,0,0,685,1
1293,8,2012-02-14 20:51:06,74381,74381,75066,1
1293,6,2012-02-14 22:24:02,5576,79957,80642,1
1294,1,2011-09-15 20:26:09,0,0,73569,3
1294,8,2011-09-20 17:37:07,421858,421858,63427,1
1294,6,2011-09-20 23:19:21,20534,442392,83961,1
1295,1,2012-04-12 22:57:38,0,0,82658,3
1295,8,2012-04-12 22:57:47,9,9,82667,3
1295,6,2012-04-13 15:59:58,61331,61340,57598,4
1296,1,2011-11-22 17:08:57,0,0,61737,1
1296,8,2011-11-23 01:05:16,28579,28579,3916,2
1296,6,2011-11-25 22:58:41,251605,280184,82721,4
1297,1,2010-12-22 17:22:44,0,0,62564,2
1297,8,2010-12-28 02:01:15,463111,463111,7275,1
1297,8,2011-02-03 22:20:53,3269978,3733089,80453,3
1297,6,2011-02-03 22:45:35,1482,3734571,81935,3
1298,1,2010-12-22 18:22:41,0,0,66161,2
1298,8,2010-12-24 01:13:50,111069,111069,4430,4
1298,6,2010-12-24 01:13:58,8,111077,4438,4
1300,1,2011-01-17 19:36:18,0,0,70578,0
1300,8,2011-01-27 20:15:35,866357,866357,72935,3
1300,6,2011-01-27 20:23:25,470,866827,73405,3
1302,1,2011-03-08 17:55:21,0,0,64521,1
1302,8,2011-03-08 17:57:26,125,125,64646,1
1302,9,2011-03-08 19:39:56,6150,6275,70796,1
1302,8,2011-03-18 18:53:33,861217,867492,68013,4
1302,6,2011-03-18 18:53:49,16,867508,68029,4
1302,8,2011-03-22 17:10:15,339386,1206894,61815,1
1302,6,2011-03-28 16:06:13,514558,1721452,57973,0
1306,1,2011-04-21 20:27:11,0,0,73631,3
1306,8,2011-04-21 20:32:11,300,300,73931,3
1306,6,2011-04-22 16:21:01,71330,71630,58861,4
1307,1,2010-11-05 20:57:43,0,0,75463,4
1307,8,2010-11-11 22:24:36,523613,523613,80676,3
1307,9,2010-11-23 22:30:43,1037167,1560780,81043,1
1307,8,2010-12-20 19:27:53,2321830,3882610,70073,0
1307,6,2010-12-20 19:28:10,17,3882627,70090,0
1308,1,2010-12-21 23:23:11,0,0,84191,1
1308,8,2010-12-21 23:59:20,2169,2169,86360,1
1308,6,2010-12-23 00:18:08,87528,89697,1088,3
1310,1,2010-12-15 17:56:44,0,0,64604,2
1310,8,2010-12-15 17:57:29,45,45,64649,2
1310,9,2010-12-15 17:57:43,14,59,64663,2
1310,8,2011-01-10 17:28:37,2244654,2244713,62917,0
1310,6,2011-01-10 17:28:52,15,2244728,62932,0
1311,1,2012-01-24 17:16:57,0,0,62217,1
1311,8,2012-01-24 17:17:22,25,25,62242,1
1311,6,2012-01-24 18:27:58,4236,4261,66478,1
1312,1,2011-06-20 15:36:15,0,0,56175,0
1312,8,2011-06-20 15:46:13,598,598,56773,0
1312,6,2011-06-20 15:52:36,383,981,57156,0
1313,1,2012-09-03 18:50:54,0,0,67854,0
1313,8,2012-09-03 18:52:34,100,100,67954,0
1313,6,2012-09-19 16:10:34,1372680,1372780,58234,2
1316,1,2012-05-16 15:08:15,0,0,54495,2
1316,8,2012-05-16 15:35:03,1608,1608,56103,2
1316,6,2012-05-16 15:48:57,834,2442,56937,2
1317,1,2012-07-18 15:01:14,0,0,54074,2
1317,6,2012-07-18 15:24:34,1400,1400,55474,2
1320,1,2012-05-02 20:09:26,0,0,72566,2
1320,8,2012-05-02 21:49:15,5989,5989,78555,2
1320,6,2012-05-07 18:20:51,419496,425485,66051,0
1321,1,2012-04-18 16:55:20,0,0,60920,2
1321,8,2012-04-18 20:36:14,13254,13254,74174,2
1321,9,2012-04-23 15:20:19,413045,426299,55219,0
1321,6,2012-05-11 16:51:18,1560659,1986958,60678,4
1322,1,2010-06-04 17:44:39,0,0,63879,4
1322,8,2010-06-04 18:42:32,3473,3473,67352,4
1322,9,2010-06-04 18:42:52,20,3493,67372,4
1322,8,2010-06-22 00:34:06,1489874,1493367,2046,1
1322,6,2010-06-22 00:34:13,7,1493374,2053,1
1324,1,2011-04-20 22:51:26,0,0,82286,2
1324,8,2011-04-20 22:51:48,22,22,82308,2
1324,6,2011-04-26 17:22:16,498628,498650,62536,1
1324,8,2011-05-03 18:00:28,607092,1105742,64828,1
1324,6,2011-05-04 16:47:04,81996,1187738,60424,2
1325,1,2012-01-11 18:44:33,0,0,67473,2
1325,6,2012-01-12 23:25:42,103269,103269,84342,3
1326,1,2011-10-24 18:09:39,0,0,65379,0
1326,8,2011-10-24 18:09:49,10,10,65389,0
1326,6,2011-10-28 21:16:38,356809,356819,76598,4
1327,1,2012-08-07 20:34:32,0,0,74072,1
1327,9,2012-09-05 20:43:03,2506111,2506111,74583,2
1327,6,2012-09-13 22:58:00,699297,3205408,82680,3
1328,1,2010-02-23 00:00:57,0,0,57,1
1328,8,2010-02-23 00:01:16,19,19,76,1
1328,9,2010-02-24 00:52:23,89467,89486,3143,2
1328,8,2010-02-24 18:50:30,64687,154173,67830,2
1328,6,2010-02-24 19:29:49,2359,156532,70189,2
1329,1,2012-03-01 22:23:41,0,0,80621,3
1329,8,2012-03-02 16:57:34,66833,66833,61054,4
1329,6,2012-03-02 23:50:16,24762,91595,85816,4
1330,1,2012-08-10 21:34:03,0,0,77643,4
1330,6,2012-08-13 17:26:32,244349,244349,62792,0
1330,6,2012-08-13 17:26:32,0,244349,62792,0
1331,1,2011-12-09 18:38:14,0,0,67094,4
1331,8,2011-12-09 18:38:22,8,8,67102,4
1331,6,2011-12-14 18:09:36,430274,430282,65376,2
1332,1,2012-09-04 00:10:07,0,0,607,1
1332,8,2012-09-05 15:13:32,140605,140605,54812,2
1332,6,2012-09-20 21:22:50,1318158,1458763,76970,3
1333,1,2010-06-01 15:53:51,0,0,57231,1
1333,8,2010-06-04 17:16:54,264183,264183,62214,4
1333,9,2010-06-04 20:12:27,10533,274716,72747,4
1333,8,2010-06-09 19:47:56,430529,705245,71276,2
1333,6,2010-06-09 19:48:04,8,705253,71284,2
1334,1,2012-02-17 23:33:50,0,0,84830,4
1334,1,2012-02-17 23:45:57,727,727,85557,4
1334,8,2012-02-20 17:47:32,237695,238422,64052,0
1334,9,2012-02-22 02:00:14,115962,354384,7214,2
1334,6,2012-02-22 22:53:23,75189,429573,82403,2
1335,1,2011-11-03 19:52:15,0,0,71535,3
1335,8,2011-11-03 19:52:31,16,16,71551,3
1335,6,2011-11-04 00:53:26,18055,18071,3206,4
1336,1,2012-02-07 20:20:12,0,0,73212,1
1336,8,2012-02-07 20:20:24,12,12,73224,1
1336,6,2012-02-09 20:44:03,174219,174231,74643,3
1336,6,2012-02-09 20:44:04,1,174232,74644,3
1337,1,2011-09-16 21:19:34,0,0,76774,4
1337,8,2011-10-11 22:12:12,2163158,2163158,79932,1
1337,6,2011-10-11 22:12:58,46,2163204,79978,1
1338,1,2012-09-13 21:52:09,0,0,78729,3
1338,6,2012-10-01 16:22:48,1535439,1535439,58968,0
1339,1,2011-06-27 22:21:02,0,0,80462,0
1339,1,2011-06-27 22:29:27,505,505,80967,0
1339,8,2011-07-01 22:31:29,345722,346227,81089,4
1339,9,2011-07-11 20:47:43,857774,1204001,74863,0
1339,8,2011-07-12 21:39:57,89534,1293535,77997,1
1339,9,2011-07-12 21:45:22,325,1293860,78322,1
1339,6,2011-07-13 15:32:18,64016,1357876,55938,2
1340,1,2010-07-27 21:32:52,0,0,77572,1
1340,8,2010-07-27 21:41:21,509,509,78081,1
1340,6,2010-07-27 21:41:28,7,516,78088,1
1341,1,2011-07-13 16:16:30,0,0,58590,2
1341,8,2011-07-13 22:01:30,20700,20700,79290,2
1341,6,2011-07-13 22:02:33,63,20763,79353,2
1342,1,2011-07-29 21:03:29,0,0,75809,4
1342,6,2011-08-03 16:37:40,416051,416051,59860,2
1342,6,2011-08-03 16:37:41,1,416052,59861,2
1343,1,2012-05-29 23:40:26,0,0,85226,1
1343,8,2012-05-30 22:46:28,83162,83162,81988,2
1343,9,2012-05-31 18:43:47,71839,155001,67427,3
1343,6,2012-05-31 21:18:43,9296,164297,76723,3
1344,1,2012-07-17 18:39:38,0,0,67178,1
1344,8,2012-07-17 18:39:48,10,10,67188,1
1344,6,2012-07-17 20:46:20,7592,7602,74780,1
1345,1,2011-04-13 23:24:54,0,0,84294,2
1345,8,2011-04-13 23:25:35,41,41,84335,2
1345,9,2011-04-20 20:56:05,595830,595871,75365,2
1345,8,2011-05-03 15:21:42,1103137,1699008,55302,1
1345,2,2011-05-03 15:25:49,247,1699255,55549,1
1345,6,2011-05-18 16:37:33,1300304,2999559,59853,2
1346,1,2011-12-13 17:38:37,0,0,63517,1
1346,8,2011-12-14 01:11:08,27151,27151,4268,2
1346,9,2011-12-15 17:54:06,146578,173729,64446,3
1346,6,2012-01-03 01:28:35,1582469,1756198,5315,1
1347,1,2010-11-15 17:19:05,0,0,62345,0
1347,8,2010-11-15 19:14:08,6903,6903,69248,0
1347,6,2010-11-17 20:25:24,177076,183979,73524,2
1348,1,2011-02-10 17:16:03,0,0,62163,3
1348,8,2011-02-10 17:16:33,30,30,62193,3
1348,6,2011-02-11 00:55:20,27527,27557,3320,4
1349,1,2011-12-27 23:51:23,0,0,85883,1
1349,8,2012-01-05 19:04:26,760383,760383,68666,3
1349,9,2012-01-10 20:11:34,436028,1196411,72694,1
1349,6,2012-01-20 18:09:17,856663,2053074,65357,4
1350,1,2012-05-09 00:05:37,0,0,337,2
1350,8,2012-05-16 16:04:37,662340,662340,57877,2
1350,9,2012-05-16 23:11:27,25610,687950,83487,2
1350,6,2012-05-25 15:42:41,750674,1438624,56561,4
1351,3,2010-06-10 15:24:28,0,0,55468,3
1351,1,2010-06-10 19:14:25,13797,13797,69265,3
1351,8,2010-06-17 20:41:37,610032,623829,74497,3
1351,6,2010-07-01 17:20:34,1197537,1821366,62434,3
1352,1,2010-02-18 00:36:36,0,0,2196,3
1352,8,2010-02-18 23:17:36,81660,81660,83856,3
1352,6,2010-02-18 23:17:42,6,81666,83862,3
1353,1,2010-09-13 17:20:51,0,0,62451,0
1353,8,2010-09-13 17:21:11,20,20,62471,0
1353,9,2010-09-30 23:02:20,1489269,1489289,82940,3
1353,9,2010-10-07 17:33:35,585075,2074364,63215,3
1353,8,2010-10-08 18:13:46,88811,2163175,65626,4
1353,6,2010-10-08 18:13:59,13,2163188,65639,4
1354,1,2012-03-30 23:30:09,0,0,84609,4
1354,8,2012-04-02 23:20:47,258638,258638,84047,0
1354,9,2012-04-06 22:12:57,341530,600168,79977,4
1354,6,2012-04-20 18:42:17,1196960,1797128,67337,4
1355,1,2012-01-26 22:16:11,0,0,80171,3
1355,8,2012-01-26 22:20:09,238,238,80409,3
1355,6,2012-01-28 00:27:23,94034,94272,1643,5
1356,1,2012-08-08 15:29:37,0,0,55777,2
1356,8,2012-08-08 16:01:00,1883,1883,57660,2
1356,6,2012-08-10 22:02:50,194510,196393,79370,4
1357,1,2010-09-20 22:52:16,0,0,82336,0
1357,8,2010-09-20 22:52:31,15,15,82351,0
1357,6,2010-09-20 22:52:54,23,38,82374,0
1360,1,2010-12-17 19:33:28,0,0,70408,4
1360,8,2010-12-17 19:37:30,242,242,70650,4
1360,6,2010-12-17 22:38:37,10867,11109,81517,4
1361,1,2011-05-04 20:44:15,0,0,74655,2
1361,8,2011-05-04 20:44:29,14,14,74669,2
1361,6,2011-05-04 21:44:28,3599,3613,78268,2
1362,1,2011-11-09 22:27:25,0,0,80845,2
1362,8,2011-11-09 22:46:24,1139,1139,81984,2
1362,6,2011-11-10 17:57:19,69055,70194,64639,3
1363,1,2012-07-17 21:13:29,0,0,76409,1
1363,8,2012-07-19 15:24:17,151848,151848,55457,3
1363,6,2012-07-24 21:50:16,455159,607007,78616,1
1365,3,2012-02-27 17:10:47,0,0,61847,0
1365,8,2012-02-27 17:11:11,24,24,61871,0
1365,6,2012-02-27 18:28:28,4637,4661,66508,0
1367,1,2010-04-26 18:34:05,0,0,66845,0
1367,8,2010-05-04 21:19:40,701135,701135,76780,1
1367,6,2010-05-04 21:20:37,57,701192,76837,1
1368,1,2012-02-29 22:57:19,0,0,82639,2
1368,6,2012-03-02 19:36:18,160739,160739,70578,4
1369,3,2011-08-10 17:57:40,0,0,64660,2
1369,1,2011-08-10 20:49:59,10339,10339,74999,2
1369,1,2011-08-10 20:50:00,1,10340,75000,2
1369,8,2011-08-22 22:12:17,1041737,1052077,79937,0
1369,9,2011-08-22 22:18:36,379,1052456,80316,0
1369,6,2011-08-26 22:17:15,345519,1397975,80235,4
1370,1,2012-06-07 23:17:19,0,0,83839,3
1370,8,2012-06-07 23:17:28,9,9,83848,3
1370,6,2012-06-18 20:22:15,939887,939896,73335,0
1372,1,2011-07-07 20:58:51,0,0,75531,3
1372,8,2011-07-08 16:58:32,71981,71981,61112,4
1372,6,2011-07-12 01:01:35,288183,360164,3695,1
1373,1,2010-04-09 15:37:43,0,0,56263,4
1373,1,2010-04-14 23:09:55,459132,459132,83395,2
1373,8,2010-04-14 23:13:59,244,459376,83639,2
1373,6,2010-04-14 23:14:04,5,459381,83644,2
1374,1,2011-12-20 23:07:56,0,0,83276,1
1374,8,2011-12-21 19:08:25,72029,72029,68905,2
1374,9,2012-01-03 19:19:20,1123855,1195884,69560,1
1374,6,2012-01-11 20:46:16,696416,1892300,74776,2
1376,1,2010-04-27 20:52:43,0,0,75163,1
1376,8,2010-05-04 21:24:49,606726,606726,77089,1
1376,6,2010-05-04 21:59:35,2086,608812,79175,1
1376,8,2010-05-25 23:43:54,1820659,2429471,85434,1
1376,6,2010-05-25 23:48:33,279,2429750,85713,1
1377,1,2011-11-09 01:31:47,0,0,5507,2
1377,8,2011-11-10 20:26:58,154511,154511,73618,3
1377,9,2011-11-10 20:29:43,165,154676,73783,3
1377,8,2011-11-22 17:13:41,1025038,1179714,62021,1
1377,6,2011-11-28 20:51:19,531458,1711172,75079,0
1378,1,2011-08-29 22:09:34,0,0,79774,0
1378,8,2011-08-31 15:53:54,150260,150260,57234,2
1378,6,2011-10-07 23:45:38,3225104,3375364,85538,4
1379,1,2011-08-04 23:56:35,0,0,86195,3
1379,8,2011-08-05 21:37:10,78035,78035,77830,4
1379,6,2011-08-05 23:53:45,8195,86230,86025,4
1380,1,2011-08-04 20:28:49,0,0,73729,3
1380,8,2011-08-04 20:41:58,789,789,74518,3
1380,9,2011-08-04 23:14:40,9162,9951,83680,3
1380,6,2011-08-19 17:38:04,1275804,1285755,63484,4
1381,1,2011-01-04 19:21:33,0,0,69693,1
1381,1,2011-01-12 00:15:48,622455,622455,948,2
1381,8,2011-01-12 00:15:59,11,622466,959,2
1381,9,2011-01-19 00:56:39,607240,1229706,3399,2
1381,8,2011-01-31 23:11:27,1116888,2346594,83487,0
1381,6,2011-01-31 23:11:42,15,2346609,83502,0
1382,1,2010-10-22 20:44:40,0,0,74680,4
1382,8,2010-10-25 23:07:52,267792,267792,83272,0
1382,6,2010-10-25 23:08:26,34,267826,83306,0
1383,1,2010-10-29 21:06:49,0,0,76009,4
1383,8,2010-11-02 22:01:02,348853,348853,79262,1
1383,6,2010-11-02 22:01:13,11,348864,79273,1
1385,1,2010-04-27 16:15:20,0,0,58520,1
1385,1,2010-04-29 16:54:14,175134,175134,60854,3
1385,8,2010-04-29 16:54:23,9,175143,60863,3
1385,6,2010-04-29 16:54:28,5,175148,60868,3
1389,1,2011-12-28 17:25:32,0,0,62732,2
1389,8,2011-12-28 17:25:43,11,11,62743,2
1389,6,2011-12-28 17:47:54,1331,1342,64074,2
1390,1,2011-05-16 20:18:22,0,0,73102,0
1390,8,2011-05-16 20:19:56,94,94,73196,0
1390,9,2011-05-16 22:59:19,9563,9657,82759,0
1390,8,2011-06-03 21:19:37,1549218,1558875,76777,4
1390,6,2011-06-03 21:19:46,9,1558884,76786,4
1391,1,2011-01-18 00:07:58,0,0,478,1
1391,1,2011-01-18 01:23:18,4520,4520,4998,1
1391,8,2011-01-24 19:58:09,585291,589811,71889,0
1391,9,2011-02-03 23:27:46,876577,1466388,84466,3
1391,8,2011-02-11 01:01:22,610416,2076804,3682,4
1391,6,2011-02-11 01:02:15,53,2076857,3735,4
1392,1,2011-10-21 15:01:58,0,0,54118,4
1392,8,2011-10-26 21:19:04,454626,454626,76744,2
1392,6,2011-11-09 17:04:39,1194335,1648961,61479,2
1394,1,2010-04-01 17:16:17,0,0,62177,3
